reward,informal,sexual,focusfuture,family,differ,affiliation,time,ipron,function,bio,social,conj,they,death,focuspresent,assent,negemo,achiev,we,article,netspeak,i,affect,cause,friend,power,number,health,nonflu,discrep,auxverb,see,ppron,home,insight,prep,feel,tentat,posemo,motion,relig,ingest,percept,adverb,cogproc,certain,drives,filler,leisure,money,focuspast,swear,sad,negate,work,pronoun,adj,body,relativ,quant,compare,risk,interrog,hear,male,female,you,verb,shehe,anger,space,anx
-0.011780178,-0.012949446,-0.0030198568,-0.012303381,-0.026934033,-0.0048158397,-0.008576808,-0.006337876,-0.004511263,-0.0047497726,-0.0068107946,-0.011582004,-0.008725663,-0.006739475,0.0028624518,-0.0076185074,-0.023038136,-0.010218214,-0.006306151,0.012882818,0.0006372325,-0.011546777,-0.0016506844,-0.009914773,-0.0024994868,-0.016697278,-0.0058068926,0.006277874,-0.0083720265,-0.019616552,-0.0024806387,-0.006285655,-0.0023456744,-0.0018983034,-0.0011577278,-0.0029550325,-0.0056415983,-0.0048060403,-0.0034831197,-0.009713703,-0.007785542,-0.011603086,-0.008353296,-0.008120249,-0.0045806738,-0.0038393235,-0.0046969587,-0.007421241,-0.0073823864,0.0019021389,-0.0020522908,0.0075463755,-0.00591785,-0.010722214,-0.008342187,-0.0015800308,-0.0028133006,-0.0086634485,-0.006671573,-0.0063148327,-0.0035618872,-0.011510216,-0.008150194,-0.010856949,-0.020348508,-0.023569833,-0.016387893,-0.005164525,-0.005837883,-0.002072371,-0.00452181,-0.0052337134,-0.008882454
-0.019896401,-0.012929542,-0.00075050833,-0.031179734,0.0074958154,-0.038425196,-0.013702818,-0.024486912,-0.026354183,-0.02700515,0.006404192,-0.009183602,-0.04289226,-0.02885679,-0.00678909,-0.018192148,-0.043399554,-0.01000726,-0.014200198,-0.045949973,0.0038601577,-0.016632345,-0.026438707,-0.015033724,-0.04445305,0.014779936,-0.009532692,-0.019569399,-0.0013157176,-0.03357813,-0.047333043,-0.025821034,-0.02670707,-0.022404544,-0.009278364,-0.03318324,-0.013667731,0.0011069889,-0.049536187,-0.020320486,-0.012072997,-0.00032143542,0.0059597124,-0.008520975,-0.053611003,-0.039643608,-0.030907152,-0.013403965,-0.045189615,-0.013758575,-0.004688995,-0.05573427,-0.003765541,-0.010847578,-0.006115987,-0.011991797,-0.024073273,-0.012789882,0.016550351,-0.019811332,-0.022210645,-0.0014351137,-0.015251292,-0.052872803,-0.0073662465,0.016001567,0.009330538,-0.016094979,-0.02804326,-0.011263405,-0.0070123714,-0.02239494,-0.0047389166
0.0047768955,0.0010031133,0.0047610775,-0.0017345864,0.009983542,0.005307872,0.014467124,-0.008649137,0.015251505,0.008939017,0.004239095,0.01040819,-0.0071813404,0.022080207,-0.0076338826,0.015473519,-0.008336009,0.0015025098,0.0077083474,0.06186887,0.018669743,0.00061596656,0.01444742,0.0012420352,0.012284195,0.013411833,0.009618465,0.0066850637,0.0014424064,-0.01319893,0.013920059,0.005089965,-0.00061318016,0.023710622,0.006521215,-0.0050079473,0.008538843,0.0041637244,0.0023901684,0.0013008023,0.013620111,0.0081760315,0.0018945317,0.0018738124,0.0008650001,0.004396168,0.0077894824,0.0099461265,-0.0027271076,0.008378887,0.022098131,0.008745455,0.006648084,0.008528282,-0.016195219,0.013787284,0.020745208,-0.0009559565,0.0066729123,0.004661775,0.0023581586,-0.004716013,0.011191453,0.010566969,0.0027236603,0.013530234,-0.0061959787,0.025984116,0.009786173,0.011496555,0.002465211,0.0092855105,-0.013541161
-0.01284424,-0.013874657,-0.014886445,0.011101344,0.008323261,-0.02107053,-0.013774682,0.0013241888,-0.002172263,-0.015033505,-0.0108780125,-0.00096956606,-0.0053876066,0.011912452,-0.021596354,0.0011899875,-0.022690637,-0.025753357,-0.014293438,-0.0043249456,-0.012799296,-0.015146674,-0.022379432,-0.027547905,-0.011097546,-0.0034594869,-0.0143757695,-0.028835652,-0.010360689,-0.015957303,-0.030573469,-0.013487465,-0.009187768,-0.0052260123,0.0061788484,-0.017588446,-0.019093297,-0.0003159982,-0.03669134,-0.029700499,0.031924255,-0.0183281,-0.022788445,-0.0059165657,-0.031960268,-0.02453973,-0.032997478,-0.013045797,0.015543755,0.0064582485,-0.022054086,-0.011105519,-0.022950513,-0.03414953,-0.0037350901,0.0057783523,-0.0046331026,-0.027896123,-0.0054005487,0.00526691,-0.040342655,0.003658447,-0.010035569,-0.0053433045,0.013135823,0.015670411,-0.011221887,-0.015583592,-0.0052182097,0.021850446,-0.020861862,-0.009452227,-0.024268234
-0.043832555,-0.027154025,-0.047201496,-0.043964762,-0.024501575,-0.039033994,-0.0330087,-0.030643528,-0.0272313,-0.030256439,-0.034837782,-0.03496443,-0.017503813,-0.028829372,-0.009334525,-0.03635635,-0.042573154,-0.03025737,-0.04832487,-0.01954622,-0.029980754,-0.026214393,-0.028622411,-0.036857672,-0.03836787,-0.027751252,-0.042299856,-0.017067231,-0.03788809,-0.007555311,-0.038582176,-0.028051455,-0.038467415,-0.031692304,-0.033236746,-0.043132406,-0.034448583,-0.0282881,-0.046373624,-0.043370623,-0.031320445,-0.053113583,-0.038348697,-0.030023891,-0.026311567,-0.041560795,-0.038804494,-0.041569777,0.0045169233,-0.03412191,-0.03771279,-0.03486749,-0.03040631,-0.020388229,-0.033079337,-0.03815102,-0.029843654,-0.036766276,-0.028831325,-0.030467452,-0.029279672,-0.028700428,-0.045531336,-0.013715067,-0.023123475,-0.038154203,-0.031137612,-0.03022645,-0.03570205,-0.046035543,-0.032397468,-0.030334074,-0.040626906
-0.007505177,0.005100101,0.011563548,0.011775912,0.03153803,0.008550772,0.014158293,0.007151717,0.0045364224,0.0075184414,0.0071377973,0.015785342,0.012230109,0.025902836,-0.0012428403,0.005951985,0.0044039227,-0.0063417302,0.00075190124,0.026929673,0.025205854,0.0063247313,0.00824787,-0.00401278,0.0015553889,0.021477092,0.0037415056,0.010427729,0.0094213905,0.021762077,0.005644158,0.004870061,0.009525852,0.004987371,-0.0039082575,0.006973565,0.01059156,-0.0031931282,0.0044194832,-0.0015941061,0.009579512,0.0006984944,0.007118135,0.0016064382,0.008942203,0.0032261657,-0.0051373923,0.0044670748,0.0078897895,0.0023120865,-0.005470227,0.004336633,0.0022197869,0.00029288555,-0.0014092732,0.01019752,0.0051858462,0.00054110814,0.0044845236,0.00806167,0.0008297522,0.0096556945,0.00013661863,0.027726157,0.0045619695,0.023143109,0.017738994,-8.2379134e-05,0.0046721455,-0.014798314,-0.019219272,0.008631475,0.008448296
0.010951005,0.012707898,0.021422874,0.008472436,-0.0077219363,-0.01621998,0.0143195735,0.019600805,0.0017125315,0.0011725558,0.016789975,0.010370157,-0.008755811,0.019035194,0.0026380427,0.0063093873,0.017652053,0.0033718375,0.010507668,-0.021177579,0.014012957,0.010738008,0.011399161,0.009390869,0.0066072643,0.023317996,0.010593155,0.011114673,0.012912028,0.019922242,0.00030120346,0.0025294602,0.021751082,0.0019968245,0.014992921,0.020850552,0.0025367,-0.0005858753,0.01723248,0.015100655,0.008354041,0.011333572,0.026595827,0.014327768,-4.0919964e-05,0.009277975,0.0070684543,0.010433002,-0.0015913974,0.020345055,0.0046330076,0.00960177,0.009999705,-0.0042182994,0.0017033212,0.022592288,0.0019672555,0.011040153,0.010263879,0.01096361,0.009322772,0.0040576714,-0.0005004249,-7.028996e-05,0.020352008,0.0077548516,-0.004878235,-0.0032574136,0.007919337,0.0017875092,0.009548817,0.006699842,0.008183584
0.008750133,0.0053965864,0.019560209,0.007896853,0.0048694913,-0.007670369,0.0122388825,0.014666693,0.000562928,0.011022364,0.00840681,0.010181575,0.01316475,0.017129118,-0.0052757617,-0.008828883,0.00010766516,-0.005835745,-0.0031561556,0.02184861,-0.014123562,0.0072879926,0.001158498,0.0035050227,-0.003469226,0.010548744,-0.0020285936,0.0037114157,-0.0026259196,0.031807017,0.013381335,0.013767228,0.015096218,0.012972678,0.0074788257,-0.0008941385,0.0010324128,0.005304572,0.0020529043,0.01335087,0.012064416,0.019360907,0.012690077,0.006454427,0.029525446,0.0035000471,0.019608118,0.0015223067,0.0038965372,0.0021365394,0.005740357,0.022859478,-0.0053330394,-0.0027431296,-0.0017964448,0.0056089577,0.009178102,0.0024740503,0.009290561,0.009089917,-0.0058062943,0.0010581815,-0.006779213,0.023265006,-0.009586056,0.01020076,0.0105795935,0.01336579,0.0039014234,0.019374391,-0.006765244,0.0026968888,-0.0132778715
-0.0033101072,-0.0043816706,-0.004190192,-0.004733635,-0.014359761,-0.010991075,-0.016713671,-0.016012033,-0.022328928,-0.012176963,-0.005031663,-0.017206173,-0.007749395,0.0050998703,-0.010360639,-0.0107671395,-0.009034359,-0.009540152,-0.0040670293,-0.041684292,-0.00957315,-0.0043945457,-0.009209851,-0.008105827,-0.010125225,-0.017831812,-0.013073797,-0.01675435,-0.0048721093,6.7758854e-05,-0.00046201987,-0.010439881,-0.01075643,-0.014669913,-0.018511783,-0.016039904,-0.008695238,-0.007825362,-0.0082940925,-0.0065939515,-0.0147996135,-0.0109399175,-0.008731204,-0.009578367,-0.011369598,-0.010683206,-0.011385323,-0.0117601035,0.011952232,-0.01769597,-0.011241373,-0.022458235,-0.0041977796,-0.0064814854,-0.0055889203,-0.01724985,-0.017350301,-0.009006693,-0.0015454035,-0.014272334,-0.007718114,-0.009459113,-0.011026839,-0.019150868,-0.009163935,-0.01604281,-0.023888947,-0.015532229,-0.014269005,-0.016765652,-0.015315734,-0.012711498,-0.00834192
0.0005995805,-0.0090703415,0.0043736105,0.0001623754,-0.0024634348,-0.020851353,-0.00038781832,-0.009327571,-0.011264772,-0.011717177,-0.0011998385,0.0019484145,-0.013930851,-0.026323041,0.0008876095,-0.0019915793,-0.019657908,9.690901e-05,0.0069512404,-0.047109764,-0.00044154935,-0.012854584,-0.014875125,0.000703229,-0.006514807,0.011559027,0.006620033,-0.015534217,-0.0060048928,-0.012804985,0.003872338,-0.007581347,0.0020184137,-0.013690576,-0.0024870755,0.00796786,-0.011271357,-0.0068530547,-0.010762626,0.0014541105,0.0021016179,-0.016326254,0.007099986,0.0034084027,-0.013750869,-0.0020480608,0.0019694453,0.0037006817,-0.009432563,-0.0072887577,0.0058124685,-0.0010512609,-0.0028845074,0.00319047,-0.011206086,0.0033728569,-0.012872754,-0.0019358011,-0.0045902156,-0.0020450673,-0.009477313,-0.008178941,0.0016377188,-0.010970614,0.006051462,0.00933195,0.0006371284,-0.0073245703,0.0017023368,0.0028699802,0.0001935335,-9.255722e-05,-0.006700387
0.011390425,0.0053996877,-0.0084814755,0.024705363,-0.0035253062,-0.000752219,0.015864855,0.019684441,0.0010524469,0.012611999,0.0067975665,0.0044626812,0.00868946,-0.016754556,0.009784011,0.00533266,0.036284283,-0.0013110727,0.005466561,0.005884408,-0.006432296,0.005544794,-0.0061534722,0.004004736,0.0025251037,0.017672982,0.002875478,0.0054561677,-0.010004445,0.022496307,0.01389097,0.010969354,0.012385915,-0.005334598,0.020631736,0.016994273,0.0119773075,0.021996716,0.025420329,0.009862823,0.008998353,0.026967626,0.01844268,0.012128272,0.035609733,0.015223937,0.021286476,0.0063381703,0.044478994,0.02023175,0.016934616,-0.010441044,-0.012137758,0.009654622,0.022588382,0.0024622392,-0.0027771785,0.009313797,0.013747637,0.016227962,0.012611076,0.009813725,0.0050111944,0.0082839215,-0.008077837,0.002189426,-0.0003080069,0.008682739,0.0062008942,-0.026539603,-0.005011413,0.01849107,-0.01556202
-0.007332508,-0.009025597,0.004342489,-0.0074786586,-0.012189139,0.0069683148,-0.0023466283,-0.004536673,0.0040766555,0.0002498587,0.0091690365,-0.007452837,0.007893712,-0.030641172,0.010270706,-0.012902971,-0.010347921,-0.010809803,-0.01226825,0.029099086,0.0040229904,-0.006431595,-0.020306861,-0.006310375,-0.0052954727,-0.005983725,-0.0031007924,0.012130262,0.0068979715,-0.0014326985,-0.0021247137,-0.006432851,-0.007398328,-0.013244168,0.0023825967,-0.0064361775,0.0007053881,0.010363766,0.00386905,-0.0012514043,-0.012319739,-0.0069475323,0.014268155,-0.0010765794,0.008010403,0.00080804375,0.00913435,-0.0040576095,-0.023355145,-0.0014484522,-0.008976551,-0.01160634,-0.011201919,-0.0113216685,0.006974536,-0.0016137561,-0.0071951323,0.0016214706,0.009863349,-0.003881395,0.013181478,0.0048233815,0.00049467216,-0.002525193,-0.011698654,-0.0026122436,-0.0022296666,-0.010733393,-0.010048623,-0.021574946,-0.013828725,0.0026212914,-0.020029124
-0.013946948,-0.01948237,-0.033641227,-0.01032597,-0.034275822,-0.03704493,-0.0024486107,-0.02241796,-0.011965883,-0.02307261,-0.032903966,-0.016610416,-0.042608272,0.0147077,-0.041986898,-0.01941087,-0.00817588,-0.03998411,-0.023963057,0.024061631,-0.020611506,-0.021032577,-0.008156483,-0.03091685,-0.02724692,0.0016484068,-0.024357464,-0.027869461,-0.03790909,-0.016952341,-0.01657685,-0.017965367,-0.019657511,-0.0009852049,-0.008249388,-0.023153858,-0.032303132,-0.028715972,-0.03332925,-0.021338616,-0.025302213,-3.5884565e-05,-0.026601588,-0.029740443,-0.03396314,-0.026169328,-0.02141164,-0.019900627,-0.039648317,-0.005238275,-0.018826408,-0.02624139,-0.023811277,-0.03470414,-0.036229264,-0.019403229,-0.0049479427,-0.033335026,-0.036637068,-0.024912486,-0.028284626,-0.03526161,-0.0397828,-0.025158893,-0.040640946,-0.023476558,-0.032057162,0.00071876496,-0.017881818,-0.017809087,-0.03737776,-0.026903126,-0.042252496
-0.0020261956,-0.004318412,-0.018262072,0.019420983,-0.0032728245,0.018051371,-0.010981205,0.0017035159,-0.00793782,0.0034440302,-0.019670222,-0.0074878004,0.017679757,0.012314482,-0.012416962,-0.007454147,-0.00893127,-0.014809046,0.009036921,-0.0059282687,-0.024904523,-0.00036266807,-0.012583542,-0.01138685,-0.0046181357,-0.0047292914,-0.013853532,0.0027014625,-0.027636498,0.004722072,-0.009363176,-0.00275293,0.01111457,-0.007760704,-0.0070061316,0.008914313,0.0075245327,0.009437114,0.006730262,-0.006976059,0.006209507,0.00017705909,-0.021876005,0.00510775,0.016897136,0.002978542,-0.0041965647,-0.010337681,0.038269382,0.013767943,-0.018631289,0.015766956,-0.011769635,-0.0017444452,-0.0022456988,-0.010496803,-0.0075262045,0.001317246,-0.014982018,0.0002732908,-0.01110253,0.023350218,-0.030936701,-0.002650443,-0.00225437,-0.0011884201,-0.013778841,0.0028967804,0.0032793137,-0.031953704,-0.0061236527,-0.003218323,-0.05406445
0.015089438,0.024912436,0.02305364,0.032299336,0.013004702,0.007975659,0.013410945,0.024298746,0.015218403,0.020129684,0.022978356,0.018210474,0.01006106,0.017387213,0.009747022,0.023245107,0.04057887,0.02472089,0.01927791,-0.010672824,0.0075645996,0.021536924,0.021470573,0.02503937,0.026651153,0.013522931,0.016027043,0.02651154,0.018633254,0.024406288,0.029041523,0.019581469,0.030742602,0.01927803,0.007884657,0.024803514,0.019313267,0.02894127,0.029087625,0.025260119,0.017913904,0.013653558,0.028319314,0.024777303,0.028227173,0.024848655,0.024936056,0.016094994,0.020241376,0.019753236,0.0075375168,0.019920273,0.02655041,0.036433537,0.013934575,0.012964075,0.017769063,0.024952374,0.021107227,0.02006975,0.02089759,0.020282757,0.016412478,0.01645481,0.011827605,0.012897975,0.025419436,0.024547596,0.022486638,0.025390757,0.022661,0.019382441,0.022526458
0.0019100171,-0.002705893,-0.017225709,-0.0072817514,-0.024677074,-0.020421306,-0.0018306962,-0.013562531,-0.010246431,-0.014259966,-0.013396099,-0.0037251262,-0.021272836,-0.044054866,-0.013944579,-0.0008293985,-0.00013447691,-0.0038058453,0.018336445,-0.034271304,-0.02349731,-0.009213922,0.004604609,-0.0039636698,-0.0019216853,-0.0005175358,-0.0010104929,-0.013825917,-0.014137283,-0.013181644,-0.024932211,-0.0048971386,-0.016717136,-0.016416555,0.0024723422,0.0038256857,-0.011925964,0.0017027109,-0.02686848,-0.0037648838,0.013725026,-0.031255905,-0.019910075,-0.0080296,-0.020361248,-0.010953141,-0.0093654515,0.0018612944,0.0011472995,0.022104101,-0.009979032,1.0366046e-05,0.0019506337,-0.006108267,0.0038722719,0.0052883653,-0.014404268,-0.010795015,-0.013259388,-0.0007019961,-0.025530977,-0.01202926,0.004286949,0.008109376,-0.0021258683,-0.0029074075,-0.011356516,-0.029975772,0.0024745376,0.0060172933,0.0044822413,-0.0009027737,-0.0054542976
-0.0006229729,0.009531306,0.019741623,0.0086325845,0.015477124,0.012270483,0.01583098,0.017885612,0.017391337,0.011431543,0.014621452,0.015111459,0.0111355195,0.0067804432,0.028161587,0.010218587,-0.010871086,-0.0019781115,0.008156682,0.022895882,0.018641898,0.010763721,0.011423097,-0.0027108297,0.015323015,0.018131059,0.015909202,0.027566735,0.007436155,0.0084785195,0.0039454415,-0.00015806888,0.02063879,0.01118493,0.010776977,0.010817115,0.015814934,0.00440145,0.01258566,-0.0034895607,0.013131889,0.020760098,0.013524638,0.013610203,0.010862529,0.009337749,-0.0014201825,0.012108417,-0.0060674436,0.018675055,0.025734888,0.0051449896,0.010209898,0.0022410485,0.005688898,0.029609729,0.013363774,0.00069906446,0.019752055,0.016859103,0.016876772,0.0038381135,0.0009634614,0.01054255,0.017629625,0.017233172,0.016975556,0.004401972,0.00841785,0.018144129,-0.0018602129,0.017895658,-0.009049956
-0.012340337,-0.00906013,-0.0077748783,0.012068068,0.010338831,-0.020125821,0.008636935,-0.0020190515,0.0026898894,-0.010542383,-0.011823973,-0.001228753,-0.019935017,-0.045866974,0.009883063,0.0015398278,-0.0019562868,-0.0033516602,-0.014535801,0.00281279,-0.015138549,-0.015444149,-0.0073633804,-0.010417314,-0.01673937,-0.008766447,-0.003179716,0.0142373135,-0.0126854405,0.013155292,-0.0001861982,-0.015821267,-0.016658593,-0.015271509,-0.0020846934,-0.008072783,-0.012049368,-0.014897003,0.003711729,-0.01750236,-0.0023838752,0.0047295913,-0.00701711,-0.012772332,-0.00095492613,-0.008268186,-0.0143504245,-0.002576278,-0.013174942,0.012103241,-0.00581113,-0.025356403,-0.015339131,-0.001023284,-0.023078827,-0.0006954764,-0.008866607,-0.015576605,-0.014907098,-0.00238574,0.0006034775,-0.011899476,0.0028855056,-0.007777075,-0.00013560559,-0.02116336,0.007621722,-0.016481979,-0.006187066,-0.0148056075,-0.0052587567,-0.0040066484,0.0014211024
-0.021468734,-0.0018662805,-0.0006253344,-0.011785843,0.0041059786,-0.010124559,-0.021712892,-0.00416749,-0.025414903,-0.00770281,-0.014826306,-0.008100477,-0.009809487,-0.012098902,-0.05430834,-0.020077078,-0.020628555,-0.0103127295,0.0016377834,-0.003858537,0.010156974,-0.009798692,-0.004388256,-0.011996652,0.0041589653,-0.01470073,0.006492306,0.006845435,-0.027040077,-0.018563904,-0.014050016,0.0012391887,-0.013581448,-0.008542016,-0.00035987192,-0.0030846836,-0.0012939469,-0.034672234,-0.022191495,-0.013438166,-0.020102955,-0.0072971894,-0.0041727577,-0.025755368,-0.008664779,-0.008773956,-0.013210964,-0.0046427404,0.002492223,-0.020812549,-0.005285982,0.0018754778,0.018480377,-0.02709147,-0.028293673,0.005679048,-0.014125325,-0.013143756,-0.0144437635,-0.008878288,-0.034786146,-0.007318005,-0.009408504,0.0041188616,-0.036578726,0.0015919771,-0.0034383747,-0.011078038,-0.012296552,-0.009900402,0.0005638924,-0.004674657,-0.0048355414
0.0010678684,0.011211403,0.0008991823,0.011748817,0.012863188,0.014442851,0.024092283,0.023197489,0.012393965,0.009384099,-0.003152546,0.023362463,0.022672353,0.016453503,0.00690702,0.019025726,0.011813398,0.008182066,0.004009048,0.026900457,0.03592115,0.010796064,0.02058187,0.011056807,0.014153174,0.025628278,0.008909974,0.007362145,-0.0044919937,0.0058617326,0.0016470832,0.0025129812,0.012856125,0.014117265,0.0013175916,0.01230836,0.0106986165,0.013996281,0.0033522658,0.013332752,0.00043885416,0.03590638,-0.0013933126,0.012733659,0.002564784,0.01000792,0.0069215316,0.010122117,-0.0070805363,0.009419594,-0.014018794,-0.00030989424,0.009991922,0.017165894,0.019435849,0.005313105,0.013217749,0.017483974,-0.0055358266,0.010195635,0.030548535,0.024193658,0.0054801987,0.022699988,0.019569432,0.024718398,0.011354947,0.011468909,0.008610033,0.0023191762,0.008223228,0.008152009,0.0038647037
-0.016413815,0.0048951446,-0.003959226,-0.014143319,-0.016898157,0.0029747593,-0.005330755,-0.028454384,0.007988255,-0.008586661,-0.0005135589,-0.000551751,-0.008259003,-0.0120780915,-0.02893211,-0.009873765,-0.010043306,-0.003752404,-0.0089153,-0.0025655623,-0.014125489,0.005349078,0.009556902,-0.010996518,-0.0031344355,0.010007842,0.001215931,-0.014246628,-0.005013962,0.003147344,-0.0055197827,0.00025057784,-0.0011377768,-0.0008275365,-0.007106899,0.0029099013,-0.016607545,-0.0045890016,-0.0061163236,-0.018927082,-0.0070196223,-0.0010714427,-0.00900836,0.0016298321,-0.017568884,-0.0024799164,-0.0114660775,-0.0041443575,-0.029473644,-0.005560583,-0.030521523,-0.0066385553,0.012951021,-0.032513186,-0.0022008393,0.010677424,0.0020446696,-0.0062439647,0.013334932,-0.012020625,-0.0144535275,-0.0030330983,-0.0039177095,0.0035275167,-0.0008981395,-0.0015920678,-0.008361607,-0.0009824871,-0.008627735,-0.0056207026,0.0071943216,-0.0031393024,-0.0059073283
-0.02428611,0.0016431255,0.012324063,-0.015147764,-0.013343569,0.0016990881,-0.0035022644,-0.0043286583,-0.008009455,-0.0031577945,-0.0060264254,-0.0021510858,0.0013211466,0.017554794,-0.0007320684,-0.019445708,-0.007205931,-0.003621976,-0.022367846,0.0038458626,-0.022526802,0.0021473395,-0.0008029994,-0.005282408,-0.017359706,0.006014284,-0.0057455385,-0.019757949,-0.005697891,0.005495626,-0.017771235,-0.02397093,-0.016713688,0.011734992,-0.026551323,-0.031680785,-0.005601013,-0.0038478402,-0.006950575,-0.0074646315,-0.01875518,0.0005949786,-0.01878896,-0.009632296,0.0020506026,-0.01446388,-0.0013837696,-0.009246742,0.010257196,-0.013625845,-0.014969591,-0.014894891,0.0038864955,-0.0060749375,0.005283027,-0.015926072,0.0049574953,0.0016446592,-0.004816916,-0.012042924,-0.0027989834,-0.009502876,-0.009515808,-0.005751768,-0.007453199,0.001971181,0.00041103477,0.0095096035,-0.021231215,0.031379737,-0.0029279138,-0.011336566,-0.010730188
0.041646596,0.025533732,0.026219135,0.05653083,0.03570964,0.04362105,0.03522371,0.044932768,0.02308442,0.03297821,0.036532737,0.035902016,0.04725137,0.026130036,0.047534272,0.04472973,0.0137158595,0.04673936,0.045803614,0.025606243,0.04341282,0.029190427,0.025792463,0.044706304,0.04381078,0.034203067,0.047920205,0.034367133,0.05015762,0.028377447,0.04967483,0.03731493,0.032776926,0.032758866,0.044427376,0.044954624,0.034715608,0.034661796,0.039540097,0.042113226,0.055576332,0.06105347,0.030915298,0.031401653,0.03132943,0.0408955,0.024840925,0.045639317,0.035988413,0.046165526,0.0608772,0.050458405,0.02188532,0.04164184,0.025366083,0.05111201,0.029486893,0.041470893,0.03680696,0.04538348,0.026602216,0.046244286,0.058359902,0.031412236,0.03730088,0.030976173,0.030612662,0.036017474,0.048663102,0.043623928,0.042418227,0.037334334,0.065114915
0.0039582294,0.004379854,-0.0015072705,0.0019690702,-0.033081885,-0.009414906,-0.020580988,-0.00637869,-0.0014510249,0.0011591022,-0.01881423,-0.013348918,-0.008864227,0.004586088,-0.006087903,-0.0023782342,0.0046671787,0.0064913984,-0.016842797,-0.04626322,-0.016674144,0.0032310907,-0.0038254738,0.004275692,-0.01552242,-0.010239087,-0.0040152604,-0.0029547065,-0.025263878,0.016698226,-0.0003353338,-0.005079656,0.004716334,-0.0033583448,-0.031233514,-0.01026977,0.0065280395,-0.013715716,-0.0030924825,0.0019263455,-0.013829089,-0.00232606,-0.029134475,-0.0066220188,0.003859733,-0.00436986,0.012734414,-0.008104683,0.002323892,-0.023118455,-0.00084548217,-0.021021733,0.008918517,0.014560433,0.011805994,-0.022536341,-0.0024467304,0.0031248718,-0.014032856,-0.004778751,0.0014846228,-0.0027591519,0.0051052403,-0.0052467627,-0.008273807,-0.018021647,-0.030497748,0.0055275783,-0.012398506,0.0013732341,0.0037938938,0.002904079,0.00914443
0.0086494945,0.0029022777,0.0072090738,0.024472157,0.01618233,0.0062939916,0.01237361,0.018774495,0.019087058,0.012022028,0.009697906,0.008987221,0.015458673,0.01564918,0.00095476885,0.00030465756,0.0116982665,0.012201,0.0061048567,0.015383615,0.00058536715,0.006777946,0.008323935,0.013910969,0.00084216386,0.01112102,0.014246643,0.008038468,0.013165814,0.0016610858,0.004695464,0.010891138,-0.0055162963,0.009391315,0.017868862,-0.0021001908,0.0099468455,0.007624741,0.008611863,0.015284865,0.0071228775,0.034689106,0.009105864,0.0028054432,0.016658297,0.005578908,0.015335751,0.012967161,0.002195717,0.00495016,0.007520602,0.008753557,-0.0024212147,0.0034756714,0.0051138173,0.015034372,0.012505741,0.013040168,0.007083227,0.01173976,0.0070992736,0.010592834,0.021831052,0.011132762,0.0011389008,0.007909137,0.010487402,0.0078666005,0.002373495,0.006261951,0.01187975,0.010156847,0.021607127
0.00502322,0.0025056605,0.0141387135,0.00478814,0.026154337,0.012454727,0.0012846789,0.0050550844,0.0005412635,0.0014214979,0.0017631856,0.002815484,0.0012780408,0.020905377,0.0027815974,0.0029120315,0.019590799,0.0065696887,-0.0009561145,0.025844723,0.0024609347,0.0021086393,0.007395079,0.008666764,0.0029960948,-0.001692968,0.00291415,-0.0031770233,0.0020106784,0.0048114117,0.0008750491,0.0048834896,-0.009336095,0.009955896,0.0031417676,-0.0012412461,-0.009451034,0.0064605423,0.0040673423,0.01148034,-0.008694768,0.011552644,-0.003532674,-0.0014603396,0.0035958188,0.0039512,0.009818949,0.0017861547,-0.004156161,-0.0046039075,-0.015944622,-0.0034651605,0.009047049,0.010578112,0.00899165,-0.0116874,0.0065465313,0.009283605,0.0023318033,-0.00282562,-0.0033291287,0.010525775,0.005111749,-0.0050056833,-0.0039970265,0.003391662,0.02174518,0.017410386,-0.0012238154,-0.014055585,0.012651075,-0.0044050384,-0.017060487
0.023341581,0.018896574,-0.005180957,0.0033633935,0.036464237,0.009884137,0.025479883,0.016541785,0.020431478,0.011910784,0.019985035,0.020593256,0.008269524,-0.0064029065,0.031654485,0.015729181,0.020133775,0.008423404,0.018590104,-0.0054341163,0.035199214,0.022617158,0.020982578,0.013500053,0.009005066,0.024716584,0.017072711,0.022450265,0.019347526,0.01810081,0.015208254,0.014421603,0.013166491,-0.0018354516,0.03155915,0.025800409,0.026035853,0.014233058,0.013567882,0.018786136,0.018478164,-0.00950306,0.03531806,0.015062321,-0.0004371672,0.015865633,0.0131339785,0.019078817,0.019096684,0.027131898,0.037589215,0.024514072,0.0021675627,0.021439048,0.022221755,0.024384081,0.0055800118,0.015123626,0.021279342,0.016813984,0.03045968,0.012035639,0.011477044,0.018555332,0.013756653,0.023954308,0.00855843,-0.0065454063,0.018405305,-0.01714166,-0.0061839423,0.014967809,0.022510035
