informal,posemo,affect,focuspast,death,friend,family,relativ,cogproc,social,leisure,health,filler,body,ingest,work,certain,assent,risk,affiliation,discrep,achiev,sad,motion,tentat,time,anger,swear,hear,anx,space,netspeak,female,drives,insight,power,percept,cause,sexual,nonflu,bio,feel,home,reward,male,negemo,see,money,focusfuture,relig,focuspresent,differ
-0.11181764,-0.14651829,-0.15134077,-0.085621394,-0.09071926,-0.16264135,-0.2072639,-0.09711249,-0.102844864,-0.14791903,-0.14992668,-0.15478316,-0.038756385,-0.14761761,-0.1866176,-0.102385715,-0.13777685,-0.14157303,-0.10824515,-0.144146,-0.0626809,-0.09157339,-0.14232092,-0.072320595,-0.12561366,-0.09935432,-0.18780236,-0.1715267,-0.111211054,-0.11180842,-0.11249084,-0.069457635,-0.14750326,-0.11395348,-0.05495838,-0.10885053,-0.12940593,-0.07964801,-0.15332127,-0.076508015,-0.15566555,-0.15798765,-0.11116351,-0.11055436,-0.15153308,-0.15788105,-0.08300289,-0.14984651,-0.07224544,-0.12601201,-0.07396149,-0.1904372
0.28655916,0.31294182,0.30668008,0.3719848,0.31416196,0.3120054,0.2233935,0.29628205,0.28939977,0.30234048,0.31749934,0.32081118,0.27864885,0.2651937,0.26668617,0.30584058,0.326411,0.3523709,0.31838956,0.30097964,0.22915742,0.31609416,0.27074087,0.31078964,0.2693953,0.2809664,0.30673164,0.22638912,0.29516888,0.30263957,0.3038593,0.26314035,0.2546658,0.31661138,0.32507882,0.3212171,0.27882576,0.27593693,0.32760602,0.35838935,0.28670534,0.26213083,0.28890118,0.3133856,0.31387758,0.30144852,0.3108067,0.2658288,0.24673386,0.3098194,0.3067818,0.2680622
0.04460037,0.053665873,0.063245684,0.10400066,0.0930117,0.08334617,0.103159465,0.09577508,0.064008646,0.10414514,0.162772,0.07986786,0.023878133,0.055675633,0.053829085,0.15400445,0.067975104,0.010845244,0.063034125,0.11975794,0.032257766,0.086741604,0.09553887,0.10413661,0.07254035,0.083532244,0.077785306,0.03001926,0.16495432,0.09043286,0.09532867,0.0698031,0.088388026,0.088091835,0.07473062,0.08654109,0.06366014,0.04170036,0.07934736,0.102005616,0.068445,0.036344633,0.110445425,0.07187322,0.07412167,0.072263494,0.037841395,0.11761488,0.09542998,0.14163294,0.06732761,0.07893802
0.03332388,0.040902518,0.028006103,0.03620282,-0.02202929,0.031543806,-0.060476318,0.016078241,0.0563158,-0.027758408,0.034721322,-0.010248563,0.120008476,-0.010260262,0.07940793,0.054097645,0.057027053,0.07314088,0.07238445,-0.019351393,-0.050311785,0.09025533,-0.023704069,0.005237988,0.04216027,-0.011258004,0.03667215,-0.03120673,0.037861064,0.0005567161,0.04097129,0.06774573,-0.00082142337,0.039064243,0.07971303,0.03569496,0.022710953,0.09813619,-0.03285937,0.024263667,0.010802407,-0.026739292,0.03547273,0.06776093,-0.053055845,0.015006616,0.040337093,0.10329747,-0.016049674,-0.12691392,0.017428165,0.064501636
0.09822646,0.070540145,0.11215032,0.12623626,0.092607476,0.015238202,-0.025956182,0.10675663,0.13788116,0.026876718,0.020457363,0.101630226,0.0397733,0.057673316,0.022949545,0.106652245,0.1463711,0.12323798,0.1498502,0.04451405,0.059972726,0.08371674,0.10991588,0.09127891,0.14182457,0.051199824,0.15476607,0.16428618,-0.0065003517,0.21104763,0.15536273,0.043134384,-0.016313924,0.080415264,0.17701352,0.07736321,0.08667677,0.13832535,0.103323236,0.12713768,0.072810315,0.10723202,0.071126536,0.037019964,-0.060947455,0.15247697,0.15226944,0.0798485,0.087271474,0.06983715,0.08701034,0.107017085
0.04359697,0.04802965,0.023157759,0.14855428,0.11984965,0.14674933,0.071037516,0.0566198,0.08969201,0.08066329,0.14827295,0.016526923,0.17823173,-0.0006978828,0.022223739,0.11266862,0.02991384,0.118685946,0.06074818,0.099969864,0.067492485,0.08701633,0.03175512,0.07469583,0.06752272,0.037089422,-0.041740116,-0.078130044,0.058899213,0.03293909,0.04724727,0.10115523,0.0679957,0.06766249,0.14196016,0.054242324,0.062578,0.14802383,-0.0099309,0.17049122,0.016947428,0.033340156,0.19092607,0.043843925,0.07199357,-0.004445771,0.120373406,0.10566969,0.066073515,0.04512012,0.06494089,0.068994515
-0.28972602,-0.24043842,-0.22918299,-0.28831536,-0.2875862,-0.3409725,-0.28177217,-0.31032306,-0.2753923,-0.31363377,-0.4003791,-0.3279464,-0.18849146,-0.3739074,-0.3441507,-0.34394777,-0.27083847,-0.3160105,-0.21492365,-0.3428674,-0.17167397,-0.27989888,-0.20014943,-0.30894557,-0.2745554,-0.32730123,-0.22588247,-0.29966325,-0.30049568,-0.2636658,-0.29278356,-0.26945025,-0.24648738,-0.27682805,-0.314088,-0.26246592,-0.27470273,-0.31578735,-0.43520194,-0.23035443,-0.3529875,-0.27494696,-0.32445794,-0.27297997,-0.3077648,-0.21701622,-0.280928,-0.27356488,-0.26563329,-0.25337055,-0.3048508,-0.23635149
-0.13639516,-0.16008408,-0.18046236,-0.15868635,-0.2576451,-0.14485258,-0.14962223,-0.14891775,-0.13297108,-0.13724394,-0.14735557,-0.21351118,0.06260808,-0.1744698,-0.19970514,-0.19804968,-0.13753192,-0.15019286,-0.17689392,-0.11109938,-0.124480635,-0.19646968,-0.20172442,-0.14782304,-0.11377401,-0.17723343,-0.22384042,-0.13037473,-0.15031555,-0.19206156,-0.1276496,-0.14027974,-0.20811056,-0.16561587,-0.16981608,-0.18862551,-0.1628697,-0.13469464,-0.18548794,-0.17489074,-0.19260627,-0.16076544,-0.16437958,-0.1318955,-0.0990116,-0.20298095,-0.15415327,-0.1408744,-0.16575418,-0.23144306,-0.16741408,-0.08986859
0.14029008,0.10797927,0.10474761,0.11931033,0.06636156,0.08452217,0.10150831,0.09171409,0.13642748,0.11943421,0.08889284,0.098533966,0.105977744,0.13716942,0.13884392,0.039104823,0.15908167,0.090821914,0.04908543,0.08780846,0.2262918,0.062094186,0.110903196,0.09837649,0.14683281,0.12454833,0.113505214,0.17211826,0.10682391,0.10290038,0.06727504,0.12246391,0.1342987,0.060628805,0.12059582,0.038836088,0.13094375,0.07671537,0.114283584,0.22003788,0.12380316,0.14761268,0.075480714,0.09917726,0.08696411,0.10256871,0.12154942,0.05191788,0.1871104,0.11055681,0.13572522,0.1380657
0.683336,0.64947385,0.6628286,0.5774698,0.6300896,0.61805576,0.6197112,0.6403196,0.62792826,0.6328541,0.6663362,0.63321394,0.61964124,0.64933944,0.6183149,0.64512956,0.6565247,0.6900111,0.65853226,0.6518574,0.59527594,0.6953894,0.5836419,0.6205369,0.6329412,0.6201296,0.7463362,0.755011,0.68704253,0.6637912,0.6692285,0.657099,0.60090584,0.65544254,0.62037015,0.6458481,0.6459173,0.6424378,0.779695,0.54933715,0.65648067,0.62961507,0.62476456,0.65955055,0.6510551,0.6774716,0.6602093,0.5909368,0.60031724,0.70003515,0.6490044,0.6167912
0.13072883,0.14123185,0.12697797,0.11422175,0.06334719,0.12615445,0.1117984,0.056416027,0.12802464,0.11494675,-0.037123602,0.05721802,0.14256284,0.14623436,0.12730965,-0.0095923655,0.13245523,0.21039405,0.1442639,0.111256145,0.21840139,0.05190454,0.07035088,0.071840025,0.15215404,0.026482685,0.12775958,0.15901458,0.06422399,0.119707614,0.06858255,0.0992179,0.121201575,0.08304707,0.113925144,0.061615583,0.105034746,0.06644531,0.07806614,0.1612073,0.10865556,0.1273786,0.08404764,0.09517892,0.09367488,0.113755904,0.097302005,0.06661946,0.14250538,0.06137111,0.11013794,0.11853385
0.09528875,0.060938843,0.07206177,0.17482416,0.10453699,0.15929963,0.1532237,0.14478424,0.11555187,0.13681053,0.12685318,0.09264155,0.10843089,0.03879735,0.03527677,0.18242876,0.09387611,0.107359126,0.115072995,0.15952484,0.07085658,0.15505877,0.06787833,0.14555827,0.09118717,0.16089919,0.073884524,0.0537975,0.12502652,0.115792535,0.12578285,0.08314981,0.14076482,0.13130338,0.14443633,0.11703093,0.09855208,0.15779749,0.091470815,0.17642628,0.06575265,0.079371884,0.09296398,0.14038298,0.1232993,0.08281622,0.121058874,0.11764062,0.115660876,0.08606909,0.12510484,0.11318262
-0.11024523,-0.12246777,-0.1386804,-0.06687294,-0.15460554,-0.06376202,-0.18106972,-0.07485765,-0.086182065,-0.11356594,-0.058760945,-0.12076668,-0.009279042,-0.12823415,-0.14052564,-0.05618797,-0.08598689,-0.17378177,-0.12499613,-0.081007555,-0.092376046,-0.09055291,-0.15018989,-0.0681387,-0.10105234,-0.047382914,-0.157365,-0.08498295,-0.13138047,-0.18301658,-0.09475965,-0.13177972,-0.14093843,-0.08240056,-0.11370735,-0.073979996,-0.14118785,-0.09040923,-0.090510726,-0.005213614,-0.1251241,-0.1407902,-0.089483775,-0.09310918,-0.09309872,-0.15800436,-0.13995701,-0.04653379,-0.08579232,-0.06545257,-0.10039233,-0.00084151846
-0.20821345,-0.27730608,-0.3063135,-0.37169635,-0.33593702,-0.3050456,-0.26703936,-0.30786857,-0.2997972,-0.2571356,-0.26652023,-0.35574967,-0.46562478,-0.30950287,-0.2716586,-0.2941396,-0.27213004,-0.19463786,-0.30659336,-0.2802531,-0.22906627,-0.27419326,-0.34848166,-0.29980287,-0.3523237,-0.34139556,-0.26596513,-0.17338216,-0.23958364,-0.38915437,-0.29123238,-0.21900381,-0.25970098,-0.2924852,-0.32069927,-0.30388826,-0.29515183,-0.2960584,-0.2311406,-0.34574223,-0.30435997,-0.30023214,-0.27687508,-0.24432802,-0.22897482,-0.33362556,-0.33119184,-0.32679412,-0.2646138,-0.24811898,-0.22481756,-0.27639407
-0.07563214,-0.028531209,-0.037360065,-0.09716638,-0.07404289,-0.008308283,0.0935686,0.008778778,-0.05929394,-0.0094014965,0.07266738,0.0171642,-0.023153003,0.035709385,-0.01594997,0.0685992,-0.06756997,-0.19333209,-0.038577214,-0.030314166,-0.07124568,0.054747663,-0.023068665,0.006691776,-0.056897532,0.038208075,-0.06663252,-0.09360843,-0.026694467,-0.019198375,-0.010222551,-0.01870415,0.069717504,0.014407516,-0.07405582,0.036092427,-0.037701707,-0.043404434,-0.07783525,-0.24465078,-0.008642467,-0.059114765,0.0038089824,0.051361408,0.09840896,-0.046418417,-0.034726646,-0.006163194,0.0019464048,-0.094948605,-0.025608396,-0.058018837
-0.15717016,-0.24878882,-0.20939103,-0.26811585,-0.15278949,-0.2789188,-0.28440344,-0.28484783,-0.29089707,-0.27174354,-0.2664991,-0.19859026,-0.29755792,-0.25218993,-0.22621734,-0.28759724,-0.2529017,-0.19042139,-0.21651006,-0.27481464,-0.24262777,-0.26937452,-0.1371753,-0.27818644,-0.27669096,-0.31872243,-0.18252677,-0.12873574,-0.25884137,-0.18161911,-0.26696455,-0.15725735,-0.25200692,-0.2451953,-0.33633158,-0.22320004,-0.24472177,-0.3234008,-0.15802787,-0.14869912,-0.22465122,-0.24325058,-0.2769027,-0.28084302,-0.27701762,-0.1694843,-0.27194637,-0.27217925,-0.3006495,-0.18095991,-0.28692636,-0.26878998
-0.023932291,-0.08768709,-0.07215733,-0.0851457,-0.094932266,-0.12175261,-0.13790092,-0.13483752,-0.13167958,-0.07523203,-0.09143611,-0.085136585,0.024479423,-0.07706278,-0.08735014,-0.11403036,-0.20242412,0.007660077,-0.115569144,-0.10829406,-0.08461482,-0.13336118,-0.051814113,-0.10827132,-0.10798074,-0.14639008,-0.046794657,-0.06488379,-0.07166668,-0.12833446,-0.13802095,-0.0257683,-0.13517989,-0.10095187,-0.118935,-0.08409222,-0.082162574,-0.11975678,-0.11008895,0.08747949,-0.09353581,-0.08106676,-0.13995521,-0.12831171,-0.0091379,-0.054517493,-0.07419512,-0.08059339,-0.113293156,-0.08778962,-0.07794604,-0.18948087
0.3961364,0.3459366,0.3843487,0.36524695,0.4084676,0.3737958,0.3058213,0.35378382,0.3637628,0.3826645,0.40544626,0.4213255,0.40024754,0.38947365,0.34361687,0.39017302,0.3779478,0.36418283,0.39764324,0.3931829,0.3714323,0.36606872,0.42143667,0.3805208,0.35987702,0.36960396,0.41846755,0.38894072,0.39075115,0.44260818,0.3206576,0.3868573,0.38061917,0.38126063,0.36303082,0.38609618,0.39149237,0.36532772,0.44202074,0.42428464,0.40101597,0.38317323,0.37094608,0.3218706,0.29884335,0.42369062,0.4018659,0.37852448,0.37428054,0.44346243,0.39833418,0.36187285
0.12683557,0.16166537,0.1572268,0.19046833,0.1133262,0.14776297,0.2525625,0.17623974,0.21961614,0.15920103,0.057525776,0.16178788,0.26230896,0.13546087,0.17887923,0.12807372,0.22482648,0.1557181,0.14852647,0.14235637,0.19011553,0.16741303,0.16043994,0.19846284,0.18480271,0.15171584,0.11965016,0.08662257,0.13681452,0.19230567,0.17447618,0.15165731,0.18199895,0.1490394,0.2558627,0.13945119,0.16870458,0.24893096,0.14419524,0.104654424,0.15454736,0.16447838,0.18401048,0.17820497,0.16988309,0.15347841,0.17388768,0.12653802,0.2262436,0.20948146,0.19068815,0.22265166
0.16707923,0.24218175,0.24349774,0.29438645,0.2658648,0.22837074,0.16122457,0.24614763,0.21916525,0.1834471,0.19386916,0.21645167,0.16964325,0.21096796,0.2150633,0.30718067,0.23429407,0.22299878,0.2625955,0.18865278,0.10279256,0.30730978,0.23780145,0.25821632,0.21374513,0.22914441,0.24908803,0.2214011,0.18154307,0.18203083,0.2496807,0.14093983,0.178791,0.26962548,0.24926712,0.29807186,0.22890484,0.27094382,0.13819343,0.0986215,0.21101616,0.26859325,0.26173547,0.28324413,0.21186434,0.24378343,0.24061407,0.2953116,0.12940778,0.17069039,0.21586427,0.13266888
-0.22455385,-0.19351645,-0.18744376,-0.15655546,-0.15563467,-0.19586906,-0.15869594,-0.14796035,-0.14985164,-0.19230972,-0.16766427,-0.20919906,-0.07212536,-0.1776891,-0.20906459,-0.20111063,-0.16785972,-0.25420785,-0.20757514,-0.13862835,-0.12164321,-0.18785459,-0.16452764,-0.14559828,-0.09523771,-0.11533079,-0.19009356,-0.16655709,-0.15427491,-0.18659487,-0.17813182,-0.24293455,-0.20401824,-0.18795176,-0.17727146,-0.21265145,-0.18196474,-0.15984493,-0.17498645,-0.21821831,-0.18864313,-0.17871544,-0.15216696,-0.17570056,-0.23077449,-0.18247992,-0.17964527,-0.14167592,-0.11220817,-0.21758507,-0.18071778,-0.1281398
0.121110216,0.12637454,0.124983296,0.023033211,0.03790801,0.12759164,0.15344833,0.08380661,0.054499343,0.120107196,0.11746105,0.105443306,0.022460295,0.09554339,0.100958675,0.13560994,0.07539365,0.14210026,0.12283895,0.100668654,0.059745144,0.084275045,0.08911448,0.0512147,0.060350303,0.12710544,0.16105258,0.1739074,0.123920314,0.15919158,0.08168436,0.09155494,0.14711088,0.111292325,0.039993368,0.12536639,0.10320312,0.07241328,0.208278,0.15597807,0.11343016,0.14825834,0.1661458,0.101466924,0.17395183,0.1266831,0.038457002,0.05331792,0.14643158,0.19319661,0.0708442,0.0024252054
0.016834294,0.01898691,0.021869084,0.026000125,0.07829922,0.06767062,0.10355481,0.07118276,-0.019576175,0.06620236,0.16918056,0.037536904,0.037568472,0.045492776,0.074984334,0.08062707,0.0023537758,-0.017411256,0.029371476,0.10266661,-0.108602814,0.07016232,0.08105577,0.08339681,-0.041910015,0.094238825,0.01731463,-0.047966298,0.119627126,0.032811202,0.04508497,0.07401024,0.072399236,0.058899175,-0.011363176,0.058627643,0.047668137,0.012838917,0.00018140409,-0.008333596,0.0503762,0.019523168,0.09453575,0.038561836,0.050637655,0.022229599,0.045532595,0.07666733,0.015153566,0.029903693,0.067976676,-0.015781738
-0.077215455,0.018238477,0.016005553,0.054605212,0.081093654,0.008806605,0.060942777,0.08275595,0.059453662,0.031432647,0.09907883,0.07654545,-0.019272424,0.044560973,0.08162344,0.0816228,0.024222609,-0.13884348,0.080311485,0.059340697,0.007885186,0.048509773,0.04458991,0.08734607,0.08374462,0.09754765,-0.059606243,-0.11797745,0.019347161,0.06465098,0.06843418,-0.05213063,0.037130013,0.054852866,0.08146057,0.056064382,0.041292634,0.074976206,0.00030721616,-0.13093492,0.048629653,0.046819523,0.08363864,0.037962288,0.009048492,0.011873875,0.02786564,0.09298008,0.07043309,0.077912115,0.02516428,0.029407404
-0.21987501,-0.2131778,-0.20134242,-0.28069544,-0.25385866,-0.23337182,-0.15812185,-0.2249296,-0.23218298,-0.22240385,-0.2573023,-0.19341503,0.0067897933,-0.1601024,-0.16418272,-0.24311711,-0.22665416,-0.2461321,-0.20382498,-0.19050597,-0.23594321,-0.2806576,-0.16259159,-0.21489747,-0.19778496,-0.22309889,-0.22001736,-0.23297271,-0.21908735,-0.11428573,-0.23941663,-0.22051151,-0.17479837,-0.2246792,-0.23004858,-0.22231694,-0.21019508,-0.26566097,-0.18832673,-0.15352805,-0.18891877,-0.21161978,-0.14022414,-0.27909875,-0.26942256,-0.19047669,-0.21898505,-0.15657847,-0.1566603,-0.15860806,-0.24207126,-0.24958737
-0.119726144,-0.11935872,-0.13877392,-0.10674226,-0.10466112,-0.102842,-0.08791377,-0.10808608,-0.14405267,-0.115318134,-0.07250738,-0.1484603,-0.18554416,-0.13336274,-0.18650846,-0.08656367,-0.12755123,-0.13725998,-0.19873911,-0.09666469,-0.14412256,-0.12452707,-0.15278184,-0.12206989,-0.13134332,-0.062411077,-0.12648425,-0.11434042,-0.09853234,-0.16437005,-0.12551829,-0.1307009,-0.08375347,-0.12134851,-0.15201168,-0.11327268,-0.14076148,-0.16617928,-0.09303819,-0.1672568,-0.1384101,-0.11063005,-0.12670921,-0.13125283,-0.06859611,-0.15804842,-0.16329664,-0.1693394,-0.089057006,-0.05238636,-0.13623384,-0.1322238
-0.09352143,-0.045629337,-0.05252603,-0.021108432,-0.17318867,-0.07186614,0.018363863,-0.07321525,-0.05975085,-0.041690137,-0.15988003,-0.054168273,0.051742148,-0.03838319,-0.11852828,-0.13507387,-0.069116026,-0.0673309,-0.08173451,-0.08411292,-0.074526235,-0.12246189,-0.10301665,-0.015141593,-0.048425727,-0.1226164,-0.052165363,-0.04296035,-0.0045134104,-0.0018177505,-0.07426332,-0.14103328,-0.041575458,-0.10239454,-0.038067114,-0.12004869,-0.006421696,-0.05020208,-0.113233946,-0.019350346,-0.07809359,0.034655455,-0.0934261,-0.055151436,-0.053171545,-0.06116769,-0.0146859605,-0.09571328,-0.11209842,-0.20665948,-0.040943213,-0.11584664
0.32271594,0.40710226,0.3849855,0.45258924,0.38513213,0.3529478,0.40635347,0.385402,0.42584392,0.36786968,0.30782008,0.38505006,0.4699223,0.3862814,0.477757,0.30072007,0.40655935,0.41837445,0.34725893,0.35071734,0.47904146,0.3355509,0.46284997,0.3984485,0.44405556,0.38549772,0.32291353,0.33002427,0.41276887,0.40049237,0.37730572,0.3035712,0.42457652,0.34048828,0.41829324,0.32960182,0.41446888,0.41980764,0.25928932,0.415283,0.37714577,0.40942267,0.41689098,0.34477666,0.3109818,0.36444563,0.4066287,0.37914664,0.45047316,0.3528196,0.39086357,0.41164482
-0.80831224,-0.8596156,-0.89897436,-0.9047324,-0.8762199,-0.92685425,-0.80789584,-0.8575708,-0.8802876,-0.83507895,-1.006947,-0.89687973,-0.9237556,-0.88361806,-0.8664096,-0.8818477,-0.85498714,-0.77863246,-0.9531662,-0.87168884,-0.8554739,-0.8542469,-0.9253306,-0.88644624,-0.9192235,-0.8663984,-0.9523923,-0.9777821,-0.98172235,-0.899112,-0.8225026,-0.74200726,-0.84854716,-0.8654153,-0.8822453,-0.85010004,-0.9354891,-0.8735271,-0.8617622,-0.8807138,-0.8878227,-0.9113922,-0.88919085,-0.8700217,-0.7585376,-0.9389647,-0.91186786,-0.91831917,-0.85211474,-0.90302235,-0.82474566,-0.8898859
-0.2533793,-0.23465502,-0.22502951,-0.29116303,-0.33654764,-0.23230805,-0.14656408,-0.3122664,-0.31120527,-0.24387987,-0.4113766,-0.24646829,-0.4431668,-0.25165692,-0.26643416,-0.35810742,-0.2684975,-0.18659526,-0.25596,-0.24740176,-0.24889424,-0.31930155,-0.24743088,-0.31421325,-0.25964478,-0.320103,-0.22057411,-0.22358738,-0.31866732,-0.19115831,-0.3041026,-0.2618341,-0.24093616,-0.2759315,-0.36046636,-0.28619432,-0.28594622,-0.36680618,-0.26826748,-0.34381196,-0.2578065,-0.23481502,-0.28203171,-0.24977759,-0.22539361,-0.21515998,-0.309301,-0.28301248,-0.25687155,-0.33036932,-0.29783115,-0.33509386
0.23019214,0.2597878,0.2313089,0.24602419,0.25730154,0.26831695,0.25146157,0.24121611,0.24014544,0.26195845,0.25036496,0.1956055,0.09546786,0.23472874,0.16005573,0.22602165,0.22525114,0.30815157,0.31015825,0.26992354,0.26232558,0.29095972,0.20677574,0.27562624,0.20213497,0.22489432,0.18753114,0.19312038,0.28629625,0.21624371,0.2333956,0.22770663,0.26562768,0.26786825,0.28989682,0.25178507,0.23513752,0.22693405,0.23446645,0.22045597,0.20648098,0.20927231,0.19524452,0.29778883,0.22214557,0.20435606,0.2640816,0.23567685,0.33007127,0.31272948,0.3126293,0.2210131
0.038927868,-0.012521057,-0.028681077,-0.06486637,0.020946993,0.024880275,-0.018010132,-0.028825598,-0.033492442,0.03192369,0.04582264,-0.04324375,0.095143214,-0.025598397,-0.024914429,-0.013966961,-0.023235435,0.06869292,-0.044965994,0.044881187,-0.05061187,-0.013246137,-0.00671759,-0.06472751,-0.04656327,0.016370531,-0.051090095,-0.03904069,0.008210143,-0.040839933,-0.036633734,0.07023653,-0.010889085,-0.0055262246,-0.058360755,-0.0149473185,-0.034953546,-0.027856886,0.025074424,0.011517392,-0.025852123,-0.048224933,0.017939962,0.0065657827,0.0531491,-0.04324635,-0.062087376,0.00037597594,0.0020561966,0.022206353,-0.044129085,0.017760431
0.105394,0.27739683,0.2569111,0.29710183,0.19583733,0.19418852,0.10406489,0.25697267,0.3045718,0.19350888,0.22177657,0.22790068,0.27294865,0.1902673,0.20088774,0.3142564,0.31009594,0.14533252,0.27716824,0.21352883,0.23783776,0.33114082,0.21586743,0.21915267,0.31417117,0.25289527,0.20338643,0.05266332,0.110175155,0.24776624,0.28672278,0.12320396,0.15379818,0.27724108,0.31542376,0.2842162,0.21760975,0.28743917,0.13960065,0.00923254,0.19519687,0.23873755,0.24781361,0.3042173,0.17567007,0.2342048,0.29182208,0.34553477,0.24329926,0.26181743,0.21507165,0.32724422
0.0039090565,-0.040753517,-0.04407731,-0.08675148,-0.038712274,-0.07505546,-0.08148338,-0.08405365,-0.09084394,-0.05215252,-0.032680362,-0.033422165,-0.1086853,0.010804665,-0.053118125,0.011501889,-0.07411146,0.036633115,-0.025647143,-0.06495758,-0.06672485,0.0076998197,-0.0214748,-0.054620136,-0.11906175,-0.12421243,-0.06676585,-0.045776308,-0.079034664,-0.04978973,-0.07729365,0.027281284,-0.041951243,-0.017255925,-0.09564534,0.005980395,-0.06681219,-0.09189905,0.019048529,0.0106432205,-0.017718181,-0.078143224,-0.10693168,-0.0024910637,-0.033663165,-0.04421726,-0.060903437,-0.06200723,-0.14384484,-0.052713707,-0.06741405,-0.07546691
0.15151493,0.111189365,0.12984651,0.14240655,0.206581,0.18641593,0.19177455,0.12830105,0.17142694,0.15752594,0.15826014,0.17278932,0.19640434,0.11859338,0.12866741,0.15903221,0.13053963,0.08076281,0.21075304,0.15422727,0.11904174,0.18558393,0.17088458,0.08278104,0.14769407,0.16226529,0.12645261,0.067280024,0.16519007,0.15060866,0.13047436,0.20633788,0.15784167,0.15138185,0.18411256,0.13641709,0.1528272,0.23297988,0.08356356,0.1050779,0.13728958,0.11959296,0.10415669,0.13952716,0.1679538,0.14562109,0.17413689,0.1655984,0.15454698,0.17931008,0.15046613,0.23045492
0.031258963,-0.031021364,-0.02052688,0.017278796,0.00063498865,-0.012566343,0.01213331,-0.014113079,0.0027544773,-0.009389652,-0.070349656,-0.00038727402,-0.0846371,0.015470301,-0.042504735,0.00061690056,-0.018176157,-0.03622783,0.020345028,-0.058511846,0.010391119,0.0045277104,-0.036414023,-0.0044051954,-0.017317656,-0.055444624,-0.008645294,0.07549294,-0.00872872,-0.021069275,0.006518296,0.016318375,0.012997423,0.0018871664,0.03197579,0.01818454,-0.038713336,0.011924092,0.078584604,-0.04868032,-0.0027081312,-0.044378877,-0.0023874438,0.016540902,-0.017010236,-0.008839374,-0.043681026,-0.0059778043,-0.040865228,-0.016206732,0.06646949,-0.028774548
0.15246315,0.23291858,0.22078784,0.2826704,0.16239257,0.13721678,0.1398109,0.22991654,0.24496873,0.17339364,0.2247005,0.23201215,0.2585982,0.17102619,0.25115362,0.24062712,0.27270895,0.16262574,0.24837485,0.16177714,0.24214847,0.28208274,0.20438941,0.19867018,0.21755299,0.24957868,0.20577277,0.13202268,0.17989063,0.1985373,0.24309926,0.16346616,0.1685477,0.21602386,0.2365772,0.20324543,0.22132836,0.2512781,0.21204266,0.12100524,0.21058948,0.2644334,0.25620416,0.29397613,0.18841086,0.20936857,0.18506633,0.25022563,0.24177824,0.20650648,0.22327177,0.25368202
0.02259462,0.106125325,0.08742265,0.042455394,0.0728421,0.10871194,0.1446743,0.120546,0.108791895,0.09268951,0.07897988,0.13640095,0.05538269,0.13307175,0.17541835,0.12760858,0.12195123,0.036561374,0.07971095,0.082904615,0.072804265,0.074052215,0.024637755,0.12004394,0.10945021,0.08833125,0.04686641,0.02880225,0.07774331,0.07471374,0.14646451,0.000156136,0.122580394,0.09466409,0.11425431,0.10820176,0.10082501,0.12404631,0.06935878,0.08736451,0.13347375,0.14717264,0.23037262,0.06493149,0.10045894,0.0690397,0.05362768,0.15034418,0.04909406,0.12871999,0.041327246,0.06919121
-0.17266223,-0.29305065,-0.30810574,-0.34230518,-0.2901038,-0.23812795,-0.13738008,-0.27401927,-0.30300638,-0.20136869,-0.25808066,-0.29606447,-0.27059907,-0.22235335,-0.32390383,-0.31907344,-0.28504187,-0.16510755,-0.3310841,-0.24361852,-0.2295083,-0.3345702,-0.28956467,-0.295344,-0.28797576,-0.32092282,-0.31889972,-0.19865093,-0.293173,-0.35127115,-0.22503503,-0.17647237,-0.16664708,-0.27886695,-0.3448209,-0.26015115,-0.29257315,-0.33501056,-0.19167003,-0.13498494,-0.27498332,-0.27874893,-0.25173903,-0.3075841,-0.1353076,-0.32418075,-0.26053056,-0.27119428,-0.30385965,-0.20963806,-0.28958267,-0.30568925
-0.32803607,-0.2940203,-0.2974948,-0.23289269,-0.26257962,-0.20120054,-0.32703042,-0.24697225,-0.26402542,-0.2463753,-0.18803722,-0.2445746,-0.24057737,-0.29382285,-0.2799828,-0.21797866,-0.32410908,-0.4286217,-0.24376908,-0.2002595,-0.27186418,-0.22307095,-0.24014069,-0.26138234,-0.2835594,-0.23667237,-0.33998573,-0.3996237,-0.31553856,-0.31129825,-0.24592376,-0.27540627,-0.2954491,-0.22690645,-0.24871035,-0.22467971,-0.28807664,-0.28595132,-0.3350472,-0.39097047,-0.2799419,-0.25733083,-0.24239948,-0.24825472,-0.24144498,-0.30256504,-0.2854552,-0.2082576,-0.25449142,-0.29981104,-0.27204192,-0.15316612
-0.24762808,-0.28761935,-0.2886606,-0.4330383,-0.37089184,-0.285402,-0.34028608,-0.35642618,-0.33890554,-0.32105082,-0.35514155,-0.29022247,-0.2876051,-0.23644169,-0.21431398,-0.3859616,-0.308406,-0.23584464,-0.3862417,-0.31439707,-0.30703533,-0.39794865,-0.37292957,-0.38035512,-0.29866397,-0.36584958,-0.2391551,-0.19400555,-0.36761755,-0.29666182,-0.3285465,-0.26779908,-0.35577637,-0.33934587,-0.3719377,-0.32368243,-0.32490692,-0.38427633,-0.2049656,-0.23018388,-0.24971482,-0.29740962,-0.29792258,-0.3673812,-0.29630706,-0.28882304,-0.3766035,-0.33491638,-0.42573282,-0.38011485,-0.35646704,-0.35891894
